,lsoa_code,lsoa_name,pop,centroid_id,latitude,longitude
2492,E01002469,Hillingdon 010D,1670,19610,51.56812269,-0.41285686899999996
2493,E01002470,Hillingdon 007D,1878,22675,51.57329802,-0.415237033
2494,E01002471,Hillingdon 008E,1603,22677,51.57269675,-0.408696179
2495,E01002472,Hillingdon 002A,1763,22672,51.60974878,-0.428319382
2496,E01002473,Hillingdon 001A,1602,22673,51.60598835,-0.44168956299999995
2497,E01002474,Hillingdon 002B,1697,22670,51.6055461,-0.41890911399999997
2498,E01002475,Hillingdon 001B,1500,22671,51.614246200000004,-0.438528519
2499,E01002476,Hillingdon 001C,1598,22668,51.61547988,-0.43003412399999996
2500,E01002477,Hillingdon 001D,1405,22669,51.61464756,-0.41855311700000003
2501,E01002478,Hillingdon 002C,1698,22684,51.60972667,-0.41976328700000004
2502,E01002479,Hillingdon 004C,1667,22685,51.59480045,-0.41530559
2503,E01002480,Hillingdon 004D,1776,21331,51.59470772,-0.40097691799999996
2504,E01002481,Hillingdon 004E,1607,21327,51.59146281,-0.408540667
2505,E01002482,Hillingdon 001E,1611,21323,51.61024963,-0.409883163
2506,E01002483,Hillingdon 002D,2046,21321,51.60130068,-0.405445415
2507,E01002484,Hillingdon 002E,1378,21319,51.60612658,-0.41322143299999997
2508,E01002485,Hillingdon 002F,2027,21317,51.60061192,-0.41179129700000006
2509,E01002486,Hillingdon 028A,2379,21315,51.50208872,-0.441759765
2510,E01002487,Hillingdon 028B,2024,21313,51.5026684,-0.43581212
2511,E01002488,Hillingdon 030B,1869,21347,51.50012194,-0.433229508
2512,E01002489,Hillingdon 030C,2183,21345,51.49878477,-0.42284536899999997
2513,E01002490,Hillingdon 030D,2386,23866,51.49712818,-0.430532012
2514,E01002491,Hillingdon 032D,1742,23862,51.49589282,-0.419191239
2515,E01002492,Hillingdon 030E,1882,23858,51.49604737,-0.414607789
2516,E01002493,Hillingdon 032E,1968,23856,51.49539842,-0.424377114
2517,E01002494,Hillingdon 009C,1769,23854,51.56039696,-0.417284042
2518,E01002495,Hillingdon 010E,2327,23852,51.55905547,-0.40722775299999997
2519,E01002496,Hillingdon 033A,1891,23850,51.55935255,-0.383886226
2520,E01002497,Hillingdon 033B,2453,23848,51.55531928,-0.398695566
2521,E01002498,Hillingdon 033C,1310,22256,51.56074661,-0.39270890399999997
2522,E01002499,Hillingdon 033D,1845,22254,51.55146619,-0.400485903
2523,E01002501,Hillingdon 026B,1763,19553,51.51372528,-0.40936285
2524,E01002502,Hillingdon 026C,1761,19544,51.51445431,-0.416965159
2525,E01002503,Hillingdon 027C,1949,19546,51.51097070000001,-0.41386540299999997
2526,E01002504,Hillingdon 027D,2929,19540,51.51643455,-0.42313300299999995
2527,E01002505,Hillingdon 026D,1820,19542,51.51181458,-0.40596034700000005
2528,E01002506,Hillingdon 027E,2365,19536,51.50679573,-0.41648613100000004
2529,E01002507,Hillingdon 027F,2053,19538,51.50791494,-0.41046067399999997
2530,E01002508,Hillingdon 026E,2206,19567,51.51812084,-0.413323713
2531,E01002509,Hillingdon 017D,1437,19569,51.53908037,-0.457459334
2532,E01002511,Hillingdon 017E,1515,22628,51.53676072,-0.455583114
2533,E01002512,Hillingdon 013C,1900,22619,51.55290892,-0.474101702
2534,E01002513,Hillingdon 013D,1378,22621,51.55022487,-0.453955664
2535,E01002514,Hillingdon 015C,2176,22615,51.5511749,-0.47974976700000005
2536,E01002515,Hillingdon 015D,2581,22617,51.54740971,-0.467984209
2537,E01002516,Hillingdon 013E,1522,22613,51.54582568,-0.454421715
2538,E01002518,Hillingdon 022C,1429,22642,51.52864076,-0.479186295
2539,E01002519,Hillingdon 022D,1603,22644,51.52388662,-0.48325946399999997
2540,E01002520,Hillingdon 016B,1864,23815,51.54021569,-0.488116572
2541,E01002521,Hillingdon 016C,2101,23817,51.54506461,-0.482931469
2542,E01002523,Hillingdon 016D,1775,23813,51.54026783,-0.483917556
2543,E01002525,Hillingdon 029B,1813,23812,51.5037714,-0.47340783299999994
2544,E01002526,Hillingdon 028C,2910,23810,51.50353477,-0.461467575
2545,E01002527,Hillingdon 031D,1764,24178,51.50152983,-0.48031006
2546,E01002528,Hillingdon 028D,1823,23824,51.50049789,-0.46087962200000004
2547,E01002529,Hillingdon 029C,2669,23825,51.50772506,-0.469304237
2548,E01002530,Hillingdon 029D,1821,21927,51.49673222,-0.47302652
2549,E01002531,Hillingdon 029E,1695,21929,51.50809847,-0.478136602
2550,E01002532,Hillingdon 028E,4573,21924,51.50666211,-0.461290815
2551,E01002533,Hillingdon 005A,1413,21925,51.58057285,-0.442433353
2552,E01002534,Hillingdon 005B,1451,21922,51.57560919,-0.43500768100000003
2553,E01002535,Hillingdon 007E,2146,21923,51.57313269,-0.424018002
2554,E01002536,Hillingdon 009D,1536,21920,51.56950753,-0.432147369
2555,E01002537,Hillingdon 009E,2389,21921,51.56739417,-0.43829642700000004
2556,E01002538,Hillingdon 005C,1604,21936,51.58524414,-0.438173029
2557,E01002539,Hillingdon 005D,1683,21937,51.58040617,-0.43492219200000004
2558,E01002540,Hillingdon 020C,1899,23254,51.52959005,-0.391779076
2559,E01002541,Hillingdon 023A,2018,23256,51.52808818,-0.38395439299999995
2560,E01002542,Hillingdon 020D,2246,23251,51.52797538,-0.39675001600000004
2561,E01002543,Hillingdon 020E,1984,23252,51.5260905,-0.39304761
2562,E01002544,Hillingdon 023B,1886,23249,51.52042257,-0.38658599299999996
2563,E01002545,Hillingdon 023C,1576,23250,51.52136472,-0.39124094200000004
2564,E01002546,Hillingdon 023D,1826,23247,51.51781478,-0.39690142799999995
2565,E01002547,Hillingdon 023E,1750,23248,51.51551838,-0.39043762200000004
2566,E01002548,Hillingdon 025A,1657,23262,51.51268328,-0.465862558
2567,E01002549,Hillingdon 025B,1803,23263,51.52026606,-0.44902732100000003
2568,E01002550,Hillingdon 022E,1958,20379,51.52009529,-0.46875674700000003
2569,E01002551,Hillingdon 025C,2040,20381,51.52206329,-0.46116142
2570,E01002552,Hillingdon 025D,1669,20376,51.51603359,-0.46791674200000005
2571,E01002553,Hillingdon 025E,1690,20377,51.51829289,-0.46387225
2572,E01002554,Hillingdon 022F,3967,20374,51.51289055,-0.475582633
2573,E01032577,Hillingdon 033E,1768,20830,51.56363444,-0.386063548
2574,E01033724,Hillingdon 016F,6532,23114,51.53306464,-0.479816852
2575,E01033725,Hillingdon 015F,3968,23115,51.53996327,-0.476438191
2576,E01002555,Hounslow 022A,1968,20375,51.45880053,-0.432878551
2577,E01002556,Hounslow 022B,1685,20371,51.45558548,-0.426449102
2578,E01002557,Hounslow 023A,1871,20373,51.45377465,-0.43919435700000004
2579,E01002558,Hounslow 023B,2313,20388,51.45378708,-0.433542119
2580,E01002559,Hounslow 023C,2539,20389,51.44875786,-0.44184207799999997
2581,E01002560,Hounslow 023D,1776,22937,51.45095083,-0.42781073299999994
2582,E01002561,Hounslow 023E,1393,22939,51.44815031,-0.431127287
2583,E01002562,Hounslow 003A,1421,22934,51.49568199,-0.29794404
2584,E01002563,Hounslow 006A,1634,22935,51.49349395,-0.31862634
2585,E01002564,Hounslow 003B,1740,22932,51.493692700000004,-0.304207855
2586,E01002565,Hounslow 006B,3057,22933,51.49042002,-0.311243545
2587,E01002566,Hounslow 003C,3101,22930,51.48882158,-0.293940576
2588,E01002567,Hounslow 006C,1712,22931,51.48728866,-0.303699423
2589,E01002568,Hounslow 003D,3439,22945,51.48893029999999,-0.299607757
2590,E01002569,Hounslow 001A,2023,22946,51.48892437,-0.253098685
2591,E01002570,Hounslow 001B,1628,20843,51.49226014,-0.2533036
2592,E01002571,Hounslow 007A,1292,20845,51.48350875,-0.25246918
2593,E01002572,Hounslow 007B,1557,20841,51.48004377,-0.256980573
2594,E01002573,Hounslow 001C,1513,20842,51.49692155,-0.252253558
2595,E01002574,Hounslow 001D,1533,20839,51.49563589,-0.24737182800000002
2596,E01002575,Hounslow 001E,1686,20840,51.49203371,-0.24780343300000002
2597,E01002576,Hounslow 008A,1635,20837,51.48502098,-0.27159649199999997
2598,E01002577,Hounslow 007C,1557,20838,51.48673607,-0.268329492
2599,E01002578,Hounslow 007D,1417,20852,51.48216704,-0.26664706
2600,E01002579,Hounslow 008B,1730,20853,51.47934176,-0.271396299
2601,E01002580,Hounslow 008C,1430,19554,51.48949597,-0.2831074
2602,E01002581,Hounslow 008D,1855,19550,51.48784973,-0.28011782
2603,E01002582,Hounslow 008E,1637,19547,51.48585899,-0.275898612
2604,E01002583,Hounslow 013A,1710,19545,51.48015654,-0.408484794
2605,E01002584,Hounslow 013B,2094,19543,51.47892365,-0.412958984
2606,E01002585,Hounslow 013C,1840,19541,51.476281400000005,-0.40371584299999996
2607,E01002586,Hounslow 013D,1818,19539,51.47577229,-0.409040271
2608,E01002587,Hounslow 016A,2166,19537,51.47389389,-0.396263886
2609,E01002588,Hounslow 016B,1830,19570,51.47202109,-0.398954948
2610,E01002589,Hounslow 013E,2309,19568,51.46864013,-0.397961511
2611,E01002590,Hounslow 022C,2110,22629,51.45207513,-0.41958600100000004
2612,E01002591,Hounslow 024A,1798,22625,51.45241982,-0.396991841
2613,E01002592,Hounslow 022D,2190,22622,51.45744429,-0.406337592
2614,E01002593,Hounslow 024B,2151,22620,51.45285859,-0.408750778
2615,E01002594,Hounslow 024C,2066,22618,51.45435739,-0.403002346
2616,E01002595,Hounslow 022E,2077,22616,51.45573282,-0.415010079
2617,E01002596,Hounslow 027A,1902,22614,51.44316998,-0.42494236399999996
2618,E01002598,Hounslow 025B,2083,22645,51.44166689,-0.416734156
2619,E01002599,Hounslow 025C,1569,22643,51.44511185,-0.418083582
2620,E01002600,Hounslow 025D,1503,19711,51.44173034,-0.42183676299999995
2621,E01002601,Hounslow 027B,1979,19715,51.43634394,-0.426561201
2622,E01002602,Hounslow 027C,1420,19705,51.43324066,-0.42303676
2623,E01002603,Hounslow 025E,1966,19707,51.44864372,-0.421147579
2624,E01002604,Hounslow 026A,1604,19702,51.44130193,-0.3756753
2625,E01002605,Hounslow 026B,2048,19703,51.43830577,-0.379087999
2626,E01002606,Hounslow 026C,1658,19698,51.43579802,-0.388197091
2627,E01002607,Hounslow 026D,2085,19700,51.44166936,-0.385134961
2628,E01002608,Hounslow 028A,1930,19727,51.43276914,-0.390887444
2629,E01002609,Hounslow 028B,1826,19729,51.432631,-0.3853942
2630,E01002610,Hounslow 028C,1740,22407,51.42838018,-0.39226149299999996
2631,E01002611,Hounslow 024D,1794,22411,51.44657814,-0.398461006
2632,E01002612,Hounslow 024E,1924,22401,51.44611013,-0.40533395
2633,E01002613,Hounslow 024F,1801,22403,51.44395661,-0.390595588
2634,E01002614,Hounslow 027D,2058,22398,51.4380479,-0.412325196
2635,E01002615,Hounslow 026E,1651,22400,51.43817395,-0.40274381200000003
2636,E01002616,Hounslow 027E,1589,22393,51.43708052,-0.41804215899999997
2637,E01002617,Hounslow 028D,1598,22396,51.43490044,-0.403648066
2638,E01002618,Hounslow 011A,1693,22426,51.48072175,-0.378292698
2639,E01002619,Hounslow 010A,1902,22428,51.48133494,-0.38447659799999995
2640,E01002620,Hounslow 004A,2494,23884,51.48484981,-0.378004182
2641,E01002621,Hounslow 011B,1789,23886,51.47659592,-0.37570385
2642,E01002622,Hounslow 010B,1790,23881,51.47696321,-0.388790501
2643,E01002623,Hounslow 011C,1769,23882,51.47710641,-0.38356543299999996
2644,E01002624,Hounslow 017A,1680,23879,51.47371619,-0.382247441
2645,E01002625,Hounslow 004B,1673,23880,51.49210778,-0.378226777
2646,E01002626,Hounslow 004C,1570,23877,51.48923781,-0.374292694
2647,E01002627,Hounslow 004D,1744,23878,51.48771333,-0.368779554
2648,E01002628,Hounslow 011D,1977,23893,51.48156845,-0.37045604299999996
2649,E01002629,Hounslow 011E,2329,23894,51.47840548,-0.365658955
2650,E01002630,Hounslow 012A,1950,22041,51.47817907,-0.358200409
2651,E01002631,Hounslow 004E,1515,22043,51.49427603,-0.381888835
2652,E01002632,Hounslow 010C,1780,22038,51.48511388,-0.38458581
2653,E01002633,Hounslow 005A,1917,22039,51.48553035,-0.402928119
2654,E01002634,Hounslow 005B,1730,22036,51.48419907,-0.394510949
2655,E01002635,Hounslow 010D,1824,22037,51.47866589,-0.393895879
2656,E01002636,Hounslow 010E,2011,22034,51.481732,-0.390169527
2657,E01002637,Hounslow 005C,1678,22035,51.49555134,-0.394371605
2658,E01002638,Hounslow 005D,2028,22050,51.49188467,-0.38778845100000003
2659,E01002639,Hounslow 012B,1801,22051,51.47539152,-0.355872315
2660,E01002640,Hounslow 012C,1917,23358,51.47354181,-0.359696512
2661,E01002641,Hounslow 018A,2446,23360,51.47347562,-0.36424727100000004
2662,E01002642,Hounslow 015A,3226,23355,51.47146452,-0.353820811
2663,E01002643,Hounslow 015B,2669,23356,51.47271507,-0.347710809
2664,E01002645,Hounslow 015C,2396,23354,51.46689793,-0.35762415200000003
2665,E01002646,Hounslow 017B,2326,23352,51.46465873,-0.374609211
2666,E01002647,Hounslow 021A,2227,23353,51.46199837,-0.37954319700000005
2667,E01002648,Hounslow 018C,3091,23367,51.46484805,-0.36914719100000004
2668,E01002649,Hounslow 018D,2105,23368,51.46242361,-0.36537961
2669,E01002650,Hounslow 021B,2484,24128,51.46098849,-0.382639096
2670,E01002651,Hounslow 021C,1824,21667,51.46132624,-0.371936462
2671,E01002652,Hounslow 021D,1754,21663,51.45929065,-0.372891798
2672,E01002653,Hounslow 019A,1724,21664,51.46483171,-0.35094889700000004
2673,E01002654,Hounslow 019B,1797,21661,51.46166651,-0.35028206
2674,E01002655,Hounslow 019C,1827,21662,51.46194667,-0.35712741299999995
2675,E01002656,Hounslow 019D,1224,21658,51.45820263,-0.348538454
2676,E01002657,Hounslow 018E,1835,21660,51.45941336,-0.362220793
2677,E01002658,Hounslow 015D,1308,21673,51.47082388,-0.341204655
2678,E01002659,Hounslow 019E,1497,21674,51.46757231,-0.34564115100000004
2679,E01002660,Hounslow 016C,1969,22311,51.46974659,-0.38440527799999996
2680,E01002661,Hounslow 016D,1950,22313,51.4719232,-0.391359036
2681,E01002662,Hounslow 017C,2658,22308,51.47052744,-0.37262179100000004
2682,E01002663,Hounslow 017D,2287,22309,51.4686144,-0.380097984
2683,E01002664,Hounslow 017E,2881,22306,51.46725649,-0.37658439899999996
2684,E01002665,Hounslow 016E,1704,22307,51.46482133,-0.385813495
2685,E01002666,Hounslow 021E,1558,22304,51.46573032,-0.390215734
2686,E01002667,Hounslow 020A,1929,22305,51.468832,-0.324307482
2687,E01002668,Hounslow 014A,2004,22319,51.4698075,-0.331217384
2688,E01002669,Hounslow 014B,1711,22320,51.46869197,-0.337619493
2689,E01002670,Hounslow 020B,1999,20970,51.46289147,-0.331959558
2690,E01002671,Hounslow 020C,1603,20972,51.46262387,-0.327990697
2691,E01002672,Hounslow 020D,1641,24117,51.45807651,-0.332997797
2692,E01002673,Hounslow 020E,1621,20968,51.45856714,-0.334824442
2693,E01002674,Hounslow 012D,1896,20966,51.47845868,-0.34815345200000003
2694,E01002675,Hounslow 009A,2516,20967,51.47983423,-0.336607838
2695,E01002676,Hounslow 012E,1584,20964,51.48170869,-0.35455953799999995
2696,E01002677,Hounslow 015E,1912,20965,51.47512183,-0.34337771
2697,E01002678,Hounslow 009B,1814,20976,51.48468231,-0.335263938
2698,E01002679,Hounslow 009C,1675,20977,51.48159419,-0.330474706
2699,E01002680,Hounslow 009D,1914,19716,51.4791175,-0.342983308
2700,E01002681,Hounslow 014C,1967,19712,51.47418943,-0.32800826899999996
2701,E01002682,Hounslow 014D,2412,19708,51.47769162,-0.324644809
2702,E01002683,Hounslow 014E,2880,19706,51.4739388,-0.334056526
2703,E01002684,Hounslow 006D,2748,19704,51.48478965,-0.310320459
2704,E01002686,Hounslow 006E,1536,19701,51.48239251,-0.318215315
2705,E01002687,Hounslow 029A,1671,19699,51.48996169,-0.271479972
2706,E01002689,Hounslow 007E,1588,19728,51.48953437,-0.256508181
2707,E01002690,Hounslow 007F,1444,22412,51.48920636,-0.262509143
2708,E01002691,Hounslow 029B,1598,22408,51.49939304,-0.281522392
2709,E01002692,Hounslow 029C,2103,22404,51.49179389,-0.276726447
2710,E01002693,Hounslow 029D,1817,22402,51.49253082,-0.259177194
2711,E01032573,Hounslow 029E,1719,20834,51.49148643,-0.267013879
2712,E01033000,Hounslow 025F,1606,20579,51.44646402,-0.414120776
2713,E01033030,Hounslow 025G,2152,22445,51.44595284,-0.411438645
2714,E01033081,Hounslow 003F,1500,20580,51.48437074,-0.301507204
2715,E01033082,Hounslow 003G,1214,20578,51.48148718,-0.304770665
2716,E01033083,Hounslow 018F,2247,20577,51.47110668,-0.362094497
2717,E01033084,Hounslow 018G,2389,20576,51.4653833,-0.36165051200000004
2718,E01002694,Islington 019A,1613,22399,51.53593614,-0.113115028
2719,E01002695,Islington 021A,1896,22397,51.5339131,-0.112717695
2720,E01002696,Islington 020A,2180,22395,51.53602977,-0.108612535
2721,E01002697,Islington 019B,2474,22392,51.53268314,-0.115912951
2722,E01002698,Islington 017A,2494,22427,51.54374152,-0.109884959
2723,E01002699,Islington 017B,1729,22425,51.54107927,-0.10803682
2724,E01002700,Islington 017C,1657,22288,51.53941048,-0.11151754300000001
2725,E01002701,Islington 023A,1904,22291,51.52653559,-0.090801003
2726,E01002702,Islington 023B,2653,20270,51.52763288,-0.095076835
2727,E01002703,Islington 023C,2760,22285,51.52593405,-0.100919485
2728,E01002704,Islington 023D,2669,24157,51.52320986,-0.09070313099999999
2729,E01002706,Islington 023E,2605,20263,51.52424349,-0.09352961300000001
2730,E01002707,Islington 022B,2491,20266,51.52971853,-0.10104997199999999
2731,E01002708,Islington 015A,2605,22298,51.54208674,-0.120779002
2732,E01002709,Islington 019C,1757,22300,51.53781792,-0.11986467
2733,E01002710,Islington 019D,1683,20947,51.53641558,-0.118700075
2734,E01002711,Islington 021B,2766,20950,51.53282896,-0.11991853699999999
2735,E01002712,Islington 015B,2129,20942,51.54404943,-0.11660306
2736,E01002713,Islington 015C,2004,20944,51.54624412,-0.11571743
2737,E01002714,Islington 017D,1955,20938,51.54067353,-0.11534242
2738,E01002715,Islington 019E,1790,20940,51.54027677,-0.118569883
2739,E01002716,Islington 014A,2524,20934,51.54540071,-0.08704585
2740,E01002717,Islington 016A,1411,20936,51.54603874,-0.093133195
2741,E01002718,Islington 014B,1854,20958,51.54303552,-0.08686468800000001
2742,E01002719,Islington 016B,1712,20960,51.5432951,-0.096702535
2743,E01002720,Islington 016C,2342,22372,51.54374215,-0.092208179
2744,E01002721,Islington 014C,1836,22374,51.54070152,-0.087721391
2745,E01002722,Islington 018A,1440,22369,51.54045777,-0.09104768199999999
2746,E01002723,Islington 022C,2075,22370,51.52745747,-0.102667294
2747,E01002724,Islington 022D,2741,22367,51.52248049,-0.10483127199999999
2748,E01002725,Islington 022E,1840,22368,51.52650396,-0.105842671
2749,E01002726,Islington 022F,1742,22365,51.52703428,-0.110715958
2750,E01002727,Islington 021C,1696,22366,51.52950581,-0.107256738
2751,E01002728,Islington 021D,2000,22381,51.53067313,-0.11458542099999999
2752,E01002729,Islington 021E,1726,22382,51.52891662,-0.11221661699999999
2753,E01002730,Islington 007A,2283,20528,51.55896873,-0.114594939
2754,E01002731,Islington 007B,3657,20530,51.56021757,-0.118099766
2755,E01002732,Islington 005A,1996,20525,51.56084295,-0.109956043
2756,E01002733,Islington 007C,1703,20526,51.56154573,-0.12025860099999999
2757,E01002734,Islington 005B,2792,20523,51.56369603,-0.10964569099999999
2758,E01002735,Islington 003A,2559,20524,51.56645794,-0.11078755900000001
2759,E01002736,Islington 005C,1672,20520,51.56381615,-0.113357347
2760,E01002737,Islington 005D,1997,20522,51.56317532,-0.116252268
2761,E01002738,Islington 009A,2247,20537,51.55169534,-0.09667862699999999
2762,E01002739,Islington 013A,2115,20538,51.55106256,-0.105737995
2763,E01002740,Islington 013B,2577,22009,51.54842944,-0.101526323
2764,E01002741,Islington 009B,1720,22011,51.55859333,-0.093325147
2765,E01002742,Islington 006A,1769,22006,51.5592628,-0.096822141
2766,E01002743,Islington 009C,1914,22007,51.55626603,-0.092745132
2767,E01002744,Islington 009D,1575,22004,51.55466505,-0.09557764199999999
2768,E01002745,Islington 013C,1593,22005,51.55396055,-0.102031339
2769,E01002747,Islington 006B,1949,22003,51.56134082,-0.101359133
2770,E01002748,Islington 006C,1694,22018,51.56170566,-0.105150337
2771,E01002749,Islington 006D,1705,22019,51.55891467,-0.10040544400000001
2772,E01002751,Islington 005E,2164,19679,51.55693101,-0.111411435
2773,E01002752,Islington 009E,1625,19675,51.55581803,-0.100560926
2774,E01002753,Islington 002A,1553,19676,51.56702198,-0.127647209
2775,E01002754,Islington 002B,1604,19673,51.56946419,-0.135020398
2776,E01002755,Islington 001A,1445,19674,51.57277135,-0.12439340300000001
2777,E01002756,Islington 001B,1383,19671,51.57293481,-0.12088930699999999
2778,E01002757,Islington 002C,1534,19672,51.57240736,-0.130906864
2779,E01002758,Islington 001C,1811,19686,51.57173378,-0.127736091
2780,E01002759,Islington 002D,1569,19687,51.56951077,-0.131979689
2781,E01002760,Islington 002E,1873,21383,51.56887819,-0.126917513
2782,E01002762,Islington 011C,2228,21381,51.55167963,-0.119951697
2783,E01002763,Islington 007D,1779,21382,51.55555679,-0.12019907699999999
2784,E01002764,Islington 010A,2014,21379,51.55068744,-0.12485928800000001
2785,E01002765,Islington 015D,4291,21380,51.54846599,-0.11792888900000001
2786,E01002766,Islington 015E,2554,21377,51.54772002,-0.124376078
2787,E01002767,Islington 011D,2324,21378,51.55378374,-0.116456529
2788,E01002768,Islington 004A,1740,21629,51.55863451,-0.13730477300000002
2789,E01002769,Islington 008A,2492,21630,51.55943558,-0.13389144
2790,E01002770,Islington 004B,1849,22560,51.56767216,-0.137726503
2791,E01002771,Islington 004C,1509,22561,51.56174973,-0.13805819800000002
2792,E01002772,Islington 002F,1960,22558,51.5658664,-0.131105065
2793,E01002773,Islington 004D,1461,22559,51.56459989,-0.138443697
2794,E01002774,Islington 004E,2353,22556,51.56312638,-0.131796666
2795,E01002775,Islington 014D,1615,22557,51.5481862,-0.094098338
2796,E01002776,Islington 014E,2172,22554,51.54785995,-0.08610065
2797,E01002777,Islington 012A,1800,22555,51.54930504,-0.08190349
2798,E01002778,Islington 012B,1980,22562,51.54756210000001,-0.078823596
2799,E01002779,Islington 012C,2182,22563,51.55214392,-0.088500334
2800,E01002780,Islington 014F,1723,22292,51.55010414,-0.08864513199999999
2801,E01002781,Islington 012D,1553,22289,51.55059383,-0.09270544
2802,E01002782,Islington 012E,1697,22286,51.55118042,-0.081657863
2803,E01002783,Islington 010B,1768,22284,51.5512886,-0.128579496
2804,E01002784,Islington 010C,1858,20269,51.55352967,-0.13184686
2805,E01002785,Islington 008B,2045,20268,51.55973195,-0.126141433
2806,E01002786,Islington 010D,1655,20267,51.55747243,-0.123495961
2807,E01002787,Islington 010E,1485,20264,51.55459156,-0.124887571
2808,E01002788,Islington 008C,2123,22301,51.55690541,-0.12889789599999998
2809,E01002789,Islington 008D,2123,22299,51.55586822,-0.13409987
2810,E01002790,Islington 016D,1592,20951,51.54313631,-0.105169805
2811,E01002791,Islington 016E,2248,20948,51.54319019,-0.10081700800000001
2812,E01002792,Islington 017E,2242,20945,51.54042844,-0.104486928
2813,E01002793,Islington 016F,2193,20943,51.53999427,-0.099573964
2814,E01002794,Islington 020B,2140,20941,51.53720681,-0.10436732300000001
2815,E01002795,Islington 013D,2244,20939,51.5470908,-0.10701551
2816,E01002796,Islington 013E,1243,20937,51.54619363,-0.110374117
2817,E01002797,Islington 018B,2175,20935,51.53951802,-0.09448052
2818,E01002798,Islington 018C,2083,20961,51.5366323,-0.09167121199999999
2819,E01002799,Islington 018D,2122,20959,51.53792556,-0.096674519
2820,E01002800,Islington 018E,1698,21130,51.53432287,-0.095682406
2821,E01002801,Islington 020C,1838,21132,51.5352615,-0.10107407800000001
2822,E01002802,Islington 020D,1622,21126,51.53392683,-0.09861189999999999
2823,E01002803,Islington 020E,3251,21128,51.53160213,-0.10046407199999999
2824,E01002804,Islington 001D,1945,21123,51.56903009,-0.12008476
2825,E01002805,Islington 003B,1736,24123,51.56889726,-0.113444688
2826,E01002806,Islington 003C,1727,21119,51.56818343,-0.117289071
2827,E01002807,Islington 001E,1978,21121,51.56567708,-0.122651148
2828,E01002808,Islington 003D,2174,21134,51.56489194,-0.11859707800000001
2829,E01002809,Islington 003E,1713,21136,51.56438969,-0.126151757
2830,E01002810,Islington 003F,1760,23582,51.56260622,-0.12322449999999999
2831,E01002811,Islington 001F,1641,23584,51.57209508,-0.118556404
2832,E01033486,Islington 011E,1127,21401,51.5500354,-0.111635416
2833,E01033487,Islington 011F,1520,21400,51.55117419,-0.114774464
2834,E01033488,Islington 011G,2756,21404,51.54973931,-0.114148431
2835,E01033489,Islington 022G,3085,21403,51.52438275,-0.10082882800000001
2836,E01033490,Islington 022H,2177,19918,51.52208758,-0.098115694
2837,E01033491,Islington 011H,2520,19917,51.55356495,-0.11137196
2838,E01033492,Islington 011I,2749,19916,51.55504338,-0.10636874800000001
2839,E01033493,Islington 006F,1899,19915,51.55786338,-0.10318046
2840,E01033494,Islington 006G,1753,19914,51.55731725,-0.10484935
2841,E01002812,Kensington and Chelsea 013A,1982,23578,51.49611545,-0.19133967
2842,E01002813,Kensington and Chelsea 011A,1632,23580,51.49677128,-0.19503189199999998
2843,E01002814,Kensington and Chelsea 015A,2400,23574,51.49416919,-0.201796005
2844,E01002815,Kensington and Chelsea 011B,1340,23576,51.4949598,-0.196811609
2845,E01002816,Kensington and Chelsea 011C,1467,23569,51.49923165,-0.193600816
2846,E01002817,Kensington and Chelsea 011D,1499,23572,51.49727360000001,-0.198971695
2847,E01002818,Kensington and Chelsea 012A,1884,23586,51.4985804,-0.160704969
2848,E01002819,Kensington and Chelsea 012B,1511,23588,51.49740071,-0.16721148800000002
2849,E01002820,Kensington and Chelsea 016A,1364,20331,51.49310533,-0.177529302
2850,E01002821,Kensington and Chelsea 014A,1549,20332,51.4947824,-0.170814054
2851,E01002822,Kensington and Chelsea 016B,1208,20329,51.49174416,-0.17522823
2852,E01002823,Kensington and Chelsea 014B,1448,20330,51.491904600000005,-0.170037651
2853,E01002824,Kensington and Chelsea 008A,1330,20327,51.50465564,-0.19427947
2854,E01002825,Kensington and Chelsea 008B,2207,20328,51.50415696,-0.197292192
2855,E01002826,Kensington and Chelsea 008C,1610,20324,51.50348982,-0.192607339
2856,E01002827,Kensington and Chelsea 008D,1850,20326,51.50750168,-0.194912571
2857,E01002828,Kensington and Chelsea 008E,1394,20333,51.507436299999995,-0.199416523
2858,E01002829,Kensington and Chelsea 004A,1301,20334,51.51729908,-0.201678188
2859,E01002830,Kensington and Chelsea 004B,1621,23134,51.5181792,-0.204575056
2860,E01002831,Kensington and Chelsea 004C,1737,23135,51.51634958,-0.207722105
2861,E01002832,Kensington and Chelsea 004D,1537,23132,51.51514924,-0.202107008
2862,E01002833,Kensington and Chelsea 007A,1391,23133,51.51444173,-0.20549434800000002
2863,E01002834,Kensington and Chelsea 013B,1542,23130,51.49197414,-0.18942230899999998
2864,E01002835,Kensington and Chelsea 016C,1666,23131,51.49343998,-0.18107319600000002
2865,E01002836,Kensington and Chelsea 016D,1464,23128,51.49175953,-0.184045464
2866,E01002837,Kensington and Chelsea 016E,1360,23129,51.49017671,-0.180698745
2867,E01002838,Kensington and Chelsea 020A,1290,23136,51.48855105,-0.17964122600000001
2868,E01002839,Kensington and Chelsea 013C,1486,23137,51.49386266,-0.18864410199999998
2869,E01002840,Kensington and Chelsea 021A,1228,19423,51.48202549,-0.177114091
2870,E01002841,Kensington and Chelsea 021B,1282,19424,51.47946941,-0.181525665
